Air_flow_sensor,Air_flow_sensor,CO2_sensor,CO2_sensor,Damper,Damper,Fan,Fan,Occupancy_toohigh,Occupancy_toohigh,PIR_sensor,PIR_sensor,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,2.44789e-05,0.999976,0,1,0.000277701,0.999722,0,1,
0,1,1,0,2.44789e-05,0.999976,0,1,0.000277701,0.999722,1,0,
0,1,1,0,2.44789e-05,0.999976,0,1,0.000277701,0.999722,1,0,
0,1,1,0,2.44789e-05,0.999976,0,1,0.000277701,0.999722,0,1,
0,1,1,0,2.44789e-05,0.999976,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,2.44789e-05,0.999976,0,1,0.000277701,0.999722,0,1,
0,1,1,0,2.44789e-05,0.999976,0,1,0.000277701,0.999722,0,1,
0,1,1,0,2.44789e-05,0.999976,0,1,0.000277701,0.999722,0,1,
0,1,1,0,2.44789e-05,0.999976,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,2.44789e-05,0.999976,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,2.44789e-05,0.999976,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,0.0555125,0.944488,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
0,1,1,0,1,0,0,1,0.000277701,0.999722,0,1,
